PEP,title,status,created,group_id,in-degree_group,out-degree_group,degree_group,pagerank_group,pagerank_cumsum
581,Using GitHub Issues for CPython,Final,20-Jun-2018,41,2,1,3,0.475,1.0
588,GitHub Issues Migration Plan,Final,27-Mar-2019,41,2,1,3,0.475,0.525
595,Improving bugs.python.org,Withdrawn,12-May-2019,41,0,2,2,0.05,0.05
