PEP,title,status,created,group_id,in-degree_group,out-degree_group,degree_group,pagerank_group,pagerank_cumsum
734,Multiple Interpreters in the Stdlib,Final,06-Nov-2023,11,2,2,4,0.04908372274666756,0.19535599576526913
803,"""abi3t"": Stable ABI for Free-Threaded Builds",Accepted,19-Aug-2025,11,2,6,8,0.04013406883198328,0.257968802915579
630,Isolating Extension Modules,Final,25-Aug-2020,11,2,2,4,0.038437327476601876,0.8460894546883261
697,Limited C API for Extending Opaque Types,Final,23-Aug-2022,11,2,1,3,0.03215423562623622,0.8782436903145623
779,Criteria for supported status for free-threaded Python,Final,13-Mar-2025,11,2,1,3,0.03215423562623622,0.03215423562623622
793,PyModExport: A new entry point for C extension modules,Accepted,23-May-2025,11,2,2,4,0.03215423562623622,0.12379353470027499
809,Stable ABI for the Future,Draft,19-Sep-2025,11,1,6,7,0.02816431902336269,0.6015352384335161
547,Running extension modules using the -m option,Deferred,25-May-2017,11,0,1,1,0.022478738318326592,0.21783473408359572
687,Isolating modules in the standard library,Accepted,04-Apr-2022,11,0,3,3,0.022478738318326592,0.6240139767518427
797,Shared Object Proxies,Draft,08-Aug-2025,11,0,1,1,0.022478738318326592,0.14627227301860157
462,Core development workflow automation for CPython,Withdrawn,23-Jan-2014,12,3,3,6,0.10938140141609341,0.2565834955912895
507,Migrate CPython to Git and GitLab,Rejected,30-Sep-2015,12,3,3,6,0.10429774479003716,0.9999999999999998
101,Doing Python Releases 101,Active,22-Aug-2001,12,4,2,6,0.09969314094759467,0.5925079294796309
474,Creating forge.python.org,Withdrawn,19-Jul-2014,12,3,2,5,0.09850737635225783,0.3550908719435473
347,Migrating the Python CVS to Subversion,Final,14-Jul-2004,12,2,0,2,0.07673122547661976,0.4318220974201671
42,Feature Requests,Withdrawn,12-Sep-2000,12,1,0,1,0.0708987713896285,0.7264622839035697
102,Doing Python Micro Releases,Superseded,09-Jan-2002,12,1,1,2,0.0630555830343103,0.6555635125139412
761,Deprecating PGP signatures for CPython artifacts,Active,08-Oct-2024,12,1,0,1,0.0630555830343103,0.8957022552099626
481,"Migrate CPython to Git, Github, and Phabricator",Withdrawn,29-Nov-2014,12,2,3,5,0.06099269111186917,0.49281478853203625
3,Guidelines for Handling Bug Reports,Withdrawn,25-Sep-2000,12,2,1,3,0.059074066748855514,0.12651685613542962
495,Local Time Disambiguation,Final,02-Aug-2015,12,1,1,2,0.038267815124528974,0.7912761960961193
512,Migrating from hg.python.org to GitHub,Final,17-Jan-2015,12,1,3,4,0.037966262804426394,0.037966262804426394
385,Migrating from Subversion to Mercurial,Final,25-May-2009,12,1,1,2,0.029476526582147722,0.06744278938657411
235,Import on Case-Insensitive Platforms,Final,21-Feb-2001,12,1,0,1,0.026546097068020635,0.7530083809715904
6,Bug Fix Releases,Superseded,15-Mar-2001,12,0,3,3,0.02068523803976647,0.14720209417519609
374,Choosing a distributed VCS for the Python project,Final,07-Nov-2008,12,0,2,2,0.02068523803976647,0.8326466721756522
500,A protocol for delegating datetime methods to their tzinfo implementations,Rejected,08-Aug-2015,12,0,1,1,0.02068523803976647,0.8119614341358858
266,Optimizing Global Variable/Attribute Access,Withdrawn,13-Aug-2001,13,5,0,5,0.15574382555833383,0.3596944539160929
267,Optimized Access to Module Namespaces,Deferred,23-May-2001,13,3,2,5,0.08529409482061372,0.4449885487367066
280,Optimizing access to globals,Deferred,10-Feb-2002,13,3,2,5,0.08529409482061372,0.6629069158936406
263,Defining Python Source Code Encodings,Final,06-Jun-2001,13,2,0,2,0.07754455696880165,0.16371527707313413
282,A Logging System,Final,04-Feb-2002,13,2,0,2,0.07754455696880165,0.7404514728624423
269,Pgen Module for Python,Deferred,24-Aug-2001,13,2,0,2,0.049044469293388904,0.4940330180300955
286,Enhanced Argument Tuples,Deferred,03-Mar-2002,13,2,0,2,0.049044469293388904,0.8730757451987624
322,Reverse Iteration,Final,24-Sep-2003,13,1,0,1,0.045935368819707514,0.08617072010433248
278,Universal Newline Support,Final,14-Jan-2002,13,1,0,1,0.043344451758306354,0.5776128210730269
285,Adding a bool type,Final,08-Mar-2002,13,1,0,1,0.043344451758306354,0.8240312759053735
307,Extensions to the pickle protocol,Final,31-Jan-2003,13,1,0,1,0.043344451758306354,0.9566555482416937
311,Simplified Global Interpreter Lock Acquisition for Extensions,Final,05-Feb-2003,13,1,0,1,0.043344451758306354,1.0000000000000002
283,Python 2.3 Release Schedule,Final,27-Feb-2002,13,0,11,11,0.040235351284624965,0.7806868241470672
320,Python 2.4 Release Schedule,Final,29-Jul-2003,13,0,6,6,0.040235351284624965,0.040235351284624965
329,Treating Builtins as Constants in the Standard Library,Rejected,18-Apr-2004,13,0,1,1,0.040235351284624965,0.2039506283577591
337,Logging Usage in the Standard Library,Deferred,02-Oct-2004,13,0,1,1,0.040235351284624965,0.5342683693147205
3120,Using UTF-8 as the default source encoding,Final,15-Apr-2007,13,0,1,1,0.040235351284624965,0.9133110964833874
343,"The ""with"" Statement",Final,13-May-2005,14,7,5,12,0.16264586157985006,0.5174464002738163
310,Reliable Acquisition/Release Pairs,Rejected,18-Dec-2002,14,4,2,6,0.09279039028903761,0.8881670200210137
319,Python Synchronize/Asynchronize Block,Rejected,24-Feb-2003,14,2,2,4,0.08200051875391058,0.9999999999999998
342,Coroutines via Enhanced Generators,Final,10-May-2005,14,5,4,9,0.08175540077260639,0.3548005386939662
255,Simple Generators,Final,18-May-2001,14,4,2,6,0.07687836433546483,0.07687836433546483
234,Iterators,Final,30-Jan-2001,14,4,0,4,0.06648226835116566,0.7953766297319761
340,Anonymous Block Statements,Rejected,27-Apr-2005,14,3,6,9,0.06596862272780754,0.27304513792135987
288,Generators Attributes and Exceptions,Withdrawn,21-Mar-2002,14,4,2,6,0.06592404897680419,0.7288943613808104
325,Resource-Release Support for Generators,Rejected,25-Aug-2003,14,6,3,9,0.06444392672862917,0.1674627094922026
220,"Coroutines, Generators, Continuations",Rejected,14-Aug-2000,14,1,0,1,0.055368427720778386,0.6629703124040062
219,Stackless Python,Deferred,14-Aug-2000,14,1,1,2,0.04758990888270182,0.6076018846832278
346,"User Defined (""``with``"") Statements",Withdrawn,06-May-2005,14,1,6,7,0.042565575526709726,0.560011975800526
3333,Python Web Server Gateway Interface v1.0.1,Final,26-Sep-2010,14,2,4,6,0.026140418428108617,0.10301878276357344
333,Python Web Server Gateway Interface v1.0,Final,07-Dec-2003,14,2,3,5,0.024697575088811922,0.19216028458101453
334,Simple Coroutines via SuspendIteration,Withdrawn,26-Aug-2004,14,0,2,2,0.014916230612537766,0.2070765151935523
377,Allow __enter__() methods to skip the statement body,Rejected,08-Mar-2009,14,0,1,1,0.014916230612537766,0.9030832506335514
444,Python Web3 Interface,Deferred,19-Jul-2010,14,0,3,3,0.014916230612537766,0.9179994812460892
399,Pure Python/C Accelerator Module Compatibility Requirements,Final,04-Apr-2011,15,4,0,4,0.10924296047183697,0.27161196779722485
3003,Python Language Moratorium,Final,21-Oct-2009,15,2,0,2,0.09989920703068808,0.9999999999999999
3155,Qualified name for classes and functions,Final,29-Oct-2011,15,3,0,3,0.09834048911112586,0.41440377470640755
421,Adding sys.implementation,Final,26-Apr-2012,15,2,2,4,0.07666189430304582,0.8177552575365542
3139,"Cleaning out sys and the ""interpreter"" module",Rejected,04-Apr-2008,15,1,0,1,0.07047528380349188,0.07047528380349188
418,"Add monotonic time, performance counter, and process time functions",Final,26-Mar-2012,15,2,0,2,0.06055660605055134,0.6653049279641069
398,Python 3.3 Release Schedule,Final,23-Mar-2011,15,1,7,8,0.05399950588719522,0.16236900732538784
407,New release cycle and introducing long-term support versions,Deferred,12-Jan-2012,15,1,1,2,0.05399950588719522,0.46840328059360276
410,Use decimal.Decimal type for timestamps,Rejected,01-Feb-2012,15,1,0,1,0.05399950588719522,0.522402786480798
362,Function Signature Object,Final,21-Aug-2006,15,1,0,1,0.04445131779805686,0.8622065753346111
417,Including mock in the Standard Library,Final,12-Mar-2012,15,1,0,1,0.04445131779805686,0.6047483219135555
3154,Pickle protocol version 4,Final,11-Aug-2011,15,1,1,2,0.04445131779805686,0.3160632855952817
392,Python 3.2 Release Schedule,Final,30-Dec-2009,15,0,2,2,0.03789421763470074,0.10836950143819263
413,Faster evolution of the Python Standard Library,Withdrawn,24-Feb-2012,15,0,2,2,0.03789421763470074,0.5602970041154988
564,Add new time functions with nanosecond resolution,Final,16-Oct-2017,15,0,2,2,0.03789421763470074,0.9001007929693118
737,C API to format a type fully qualified name,Final,29-Nov-2023,15,0,2,2,0.03789421763470074,0.7031991455988077
739,``build-details.json`` 1.0 — a static description file for Python build details,Accepted,19-Dec-2023,15,0,1,1,0.03789421763470074,0.7410933632335084
302,New Import Hooks,Final,19-Dec-2002,16,11,3,14,0.2379016276633216,0.8557062810093338
338,Executing modules as scripts,Final,16-Oct-2004,16,3,3,6,0.1112366141088555,0.4205268385958219
366,Main module explicit relative imports,Final,01-May-2007,16,2,4,6,0.08713581958435225,0.6178046533460122
273,Import Modules from Zip Archives,Final,11-Oct-2001,16,1,1,2,0.08304390664329508,0.2577290096848842
328,Imports: Multi-Line and Absolute/Relative,Final,21-Dec-2003,16,4,0,4,0.07943817561898127,0.11054010425412847
299,Special __main__() function in modules,Rejected,12-Aug-2002,16,2,0,2,0.056830395789177146,0.53066883376166
402,Simplified Package Layout and Partitioning,Rejected,12-Jul-2011,16,4,2,6,0.051561214802082145,0.3092902244869664
382,Namespace Packages,Rejected,02-Apr-2009,16,3,2,5,0.04824385553857657,0.9999999999999997
3147,PYC Repository Directories,Final,16-Dec-2009,16,2,2,4,0.0352608927604189,0.17468510304158916
3122,Delineation of the main module,Rejected,27-Apr-2007,16,1,3,4,0.03415290432483486,0.9361191070253352
451,A ModuleSpec Type for the Import System,Final,08-Aug-2013,16,3,4,7,0.031101928635147193,0.031101928635147193
420,Implicit Namespace Packages,Final,19-Apr-2012,16,3,4,7,0.031065401335348644,0.47383843797248276
304,Controlling Generation of Bytecode Files,Withdrawn,22-Jan-2003,16,1,2,3,0.030622884255078628,0.8863291652644124
395,Qualified Names for Modules,Withdrawn,04-Mar-2011,16,2,6,8,0.0288841060270418,0.13942421028117025
406,Improved Encapsulation of Import State,Withdrawn,04-Jul-2011,16,1,4,5,0.022246198041312233,0.44277303663713413
369,Post import hooks,Withdrawn,02-Jan-2008,16,0,1,1,0.01563703743608791,0.9019662027005003
499,``python -m foo`` should also bind ``'foo'`` in ``sys.modules``,Deferred,07-Aug-2015,16,0,2,2,0.01563703743608791,0.9517561444614231
646,Variadic Generics,Final,16-Sep-2020,17,6,1,7,0.23918359736052452,0.2808266977993535
637,Support for indexing with keyword arguments,Rejected,24-Aug-2020,17,1,1,2,0.22178415402225335,0.981528919213341
589,TypedDict: Type Hints for Dictionaries with a Fixed Set of Keys,Final,20-Mar-2019,17,6,0,6,0.09582930611738906,0.4436490759026654
585,Type Hinting Generics In Standard Collections,Final,03-Mar-2019,17,3,0,3,0.06699307198592284,0.34781976978527634
604,Allow writing union types as ``X | Y``,Final,28-Aug-2019,17,3,1,4,0.04608285597311373,0.5775385723701231
692,Using TypedDict for more precise \*\*kwargs typing,Final,29-May-2022,17,4,3,7,0.044806748776546015,0.7004064180598991
655,Marking individual TypedDict items as required or potentially-missing,Final,30-Jan-2021,17,2,2,4,0.04296520553975963,0.505085362229084
705,TypedDict: Read-only items,Final,07-Nov-2022,17,2,3,5,0.04164310043882897,0.04164310043882897
612,Parameter Specification Variables,Final,18-Dec-2019,17,3,0,3,0.030128641980519774,0.6076672143506429
728,TypedDict with Typed Extra Items,Accepted,12-Sep-2023,17,2,3,5,0.02637035416792534,0.5314557163970093
747,Annotating Type Forms,Final,27-May-2024,17,1,1,2,0.026321290329082064,0.6555996692833531
764,Inline typed dictionaries,Draft,25-Oct-2024,17,1,4,5,0.022396185557870513,0.7597447651910876
677,Callable Type Syntax,Rejected,13-Dec-2021,17,1,4,5,0.021611164603628205,0.6292783789542711
718,Subscriptable functions,Draft,23-Jun-2023,17,0,2,2,0.01847108078665896,0.4621201566893244
767,Annotating Read-Only Attributes,Draft,18-Nov-2024,17,0,1,1,0.01847108078665896,0.9999999999999999
821,Support for unpacking TypedDicts in Callable type hints,Draft,12-Jan-2026,17,0,5,5,0.01847108078665896,0.718877498846558
827,Type Manipulation,Draft,27-Feb-2026,17,0,4,4,0.01847108078665896,0.737348579633217
1,PEP Purpose and Guidelines,Active,13-Jun-2000,18,6,3,9,0.22576026719225734,0.361823118847189
12,Sample reStructuredText PEP Template,Active,05-Aug-2002,18,4,1,5,0.1328999194610223,0.5888341716585624
676,PEP Infrastructure Process,Active,01-Nov-2021,18,1,2,3,0.0796431000292851,0.9843218601730308
729,Typing governance process,Active,19-Sep-2023,18,1,3,4,0.0796431000292851,0.765843978481708
287,reStructuredText Docstring Format,Active,25-Mar-2002,18,3,4,7,0.06840461286184858,0.8342485913435567
647,User-Defined Type Guards,Final,07-Oct-2020,18,3,0,3,0.06389664405256675,0.42571976289975577
224,Attribute Docstrings,Rejected,23-Aug-2000,18,2,0,2,0.05475202897322003,0.8890006203167766
256,Docstring Processing System Framework,Rejected,01-Jun-2001,18,3,3,6,0.05256643402827072,0.05256643402827072
258,Docutils Design Specification,Rejected,31-May-2001,18,2,6,8,0.046356839720593505,0.13606285165493168
727,Documentation in Annotated Metadata,Withdrawn,28-Aug-2023,18,1,1,2,0.03824358439244846,0.6494190476966585
257,Docstring Conventions,Active,29-May-2001,18,2,2,4,0.03713957790606745,0.08970601193433816
216,Docstring Format,Withdrawn,31-Jul-2000,18,2,1,3,0.03678183075576452,0.686200878452423
9,Sample Plaintext PEP Template,Withdrawn,14-Aug-2001,18,1,2,3,0.030214489297784378,0.45593425219754014
724,Stricter Type Guards,Withdrawn,28-Jul-2023,18,1,1,2,0.022341291645647555,0.61117546330421
226,Python 2.1 Release Schedule,Final,16-Oct-2000,18,0,1,1,0.015678139826969056,0.9046787601437457
742,Narrowing types with TypeIs,Final,07-Feb-2024,18,0,2,2,0.015678139826969056,0.9999999999999999
202,List Comprehensions,Final,13-Jul-2000,19,5,0,5,0.2353211474912799,0.38937510220271776
212,Loop Counter Iteration,Rejected,22-Aug-2000,19,4,2,6,0.11605239403620082,0.6223568123655198
279,The enumerate() built-in function,Final,30-Jan-2002,19,2,2,4,0.10396390892655791,0.7263207212920776
289,Generator Expressions,Final,30-Jan-2002,19,3,1,4,0.09961530647490313,0.9763316409399894
201,Lockstep Iteration,Final,13-Jul-2000,19,1,1,2,0.07298974009857395,0.1540539547114379
281,Loop Counter Iteration with range and xrange,Rejected,11-Feb-2002,19,2,2,4,0.07288148275449016,0.7992022040465678
218,Adding a Built-In Set Object Type,Final,31-Jul-2000,19,2,1,3,0.05384577135850802,0.8530479754050758
204,Range Literals,Rejected,14-Jul-2000,19,2,1,3,0.040894670230153425,0.43026977243287123
448,Additional Unpacking Generalizations,Final,29-Jun-2013,19,1,0,1,0.03372749649284299,0.03372749649284299
276,Simple Iterator for ints,Rejected,12-Nov-2001,19,1,2,3,0.028697927776426733,0.5063044183293189
270,uniq method for list objects,Rejected,21-Aug-2001,19,0,1,1,0.023668359060010476,0.4539381314928817
274,Dict Comprehensions,Final,25-Oct-2001,19,0,1,1,0.023668359060010476,0.47760649055289217
284,Integer for-loops,Rejected,01-Mar-2002,19,0,4,4,0.023668359060010476,0.8767163344650863
323,Copyable Iterators,Deferred,25-Oct-2003,19,0,1,1,0.023668359060010476,0.05739585555285347
802,Display Syntax for the Empty Set,Draft,08-Aug-2025,19,0,2,2,0.023668359060010476,0.9999999999999999
3142,"Add a ""while"" clause to generator expressions",Rejected,12-Jan-2009,19,0,2,2,0.023668359060010476,0.08106421461286395
4,Deprecation of Standard Modules,Active,01-Oct-2000,20,4,0,4,0.18194487708877674,0.4053392739652722
290,Code Migration and Modernization,Active,06-Jun-2002,20,1,1,2,0.12537481593466585,0.22339439687649545
348,Exception Reorganization for Python 3.0,Rejected,28-Jul-2005,20,2,1,3,0.11280665857779901,1.0
3100,Miscellaneous Python 3.0 Plans,Final,20-Aug-2004,20,4,6,10,0.09446803232504511,0.6454031120276789
3099,Things that will Not Change in Python 3000,Final,04-Apr-2006,20,3,0,3,0.08219327840205892,0.887193341422201
352,Required Superclass for Exceptions,Final,27-Oct-2005,20,3,1,4,0.0685299346858041,0.0685299346858041
3000,Python 3000,Final,05-Apr-2006,20,2,3,5,0.05030882924020608,0.7621276495107203
361,Python 2.6 and 3.0 Release Schedule,Final,29-Jun-2006,20,1,5,6,0.04374409971588879,0.5509350797026338
3001,Procedure for reviewing and improving standard library modules,Withdrawn,05-Apr-2006,20,1,0,1,0.042872413509421704,0.805000063020142
3110,Catching Exceptions in Python 3000,Final,16-Jan-2006,20,1,2,3,0.042872413509421704,0.4482116874746939
371,Addition of the multiprocessing package to the standard library,Final,06-May-2008,20,1,0,1,0.03692606198680989,0.7118188202705142
294,Type Names in the types Module,Rejected,19-Jun-2002,20,0,1,1,0.029489646256025518,0.5071909799867449
3104,Access to Names in Outer Scopes,Final,12-Oct-2006,20,0,1,1,0.029489646256025518,0.09801958094182961
3111,Simple input built-in in Python 3000,Final,13-Sep-2006,20,0,1,1,0.029489646256025518,0.47770133373071944
3151,Reworking the OS and IO exception hierarchy,Final,21-Jul-2010,20,0,1,1,0.029489646256025518,0.6748927582837043
3119,Introducing Abstract Base Classes,Final,18-Apr-2007,21,2,2,4,0.18182917684026897,0.8845145046664298
358,"The ""bytes"" Object",Final,15-Feb-2006,21,3,2,5,0.17456344372142812,0.3867154166653869
3141,A Type Hierarchy for Numbers,Final,23-Apr-2007,21,3,1,4,0.113712509551364,0.21215197294395877
3137,Immutable Bytes and Mutable Buffer,Final,26-Sep-2007,21,2,1,3,0.08843946339259476,0.08843946339259476
3112,Bytes literals in Python 3000,Final,23-Feb-2007,21,1,1,2,0.08418946339259475,0.5125186611594941
461,Adding % formatting to bytes and bytearray,Final,13-Jan-2014,21,2,1,3,0.08197870925271888,0.7026853278261608
460,Add binary interpolation and formatting,Withdrawn,06-Jan-2014,21,1,1,2,0.0796879574139478,0.6207066185734419
239,Adding a Rational Type to Python,Rejected,11-Mar-2001,21,3,3,6,0.06330038585359654,0.9800000000000002
327,Decimal Data Type,Final,17-Oct-2003,21,2,1,3,0.04161378110151245,0.4283291977668993
240,Adding a Rational Literal to Python,Rejected,11-Mar-2001,21,2,2,4,0.032185109479973883,0.9166996141464037
296,Adding a bytes Object Type,Withdrawn,12-Jul-2002,21,1,1,2,0.018500000000000003,0.5310186611594941
228,Reworking Python's Numeric Model,Withdrawn,04-Nov-2000,21,0,1,1,0.010000000000000002,0.09843946339259477
298,The Locked Buffer Interface,Withdrawn,26-Jul-2002,21,0,1,1,0.010000000000000002,0.5410186611594942
313,Adding Roman Numeral Literals to Python,Rejected,01-Apr-2003,21,0,2,2,0.010000000000000002,1.0000000000000002
467,Minor API improvements for binary sequences,Draft,30-Mar-2014,21,0,2,2,0.010000000000000002,0.9900000000000002
435,Adding an Enum type to the Python standard library,Final,23-Feb-2013,22,2,1,3,0.17822466976905488,0.8580505687861519
354,Enumerations in Python,Superseded,20-Dec-2005,22,1,1,2,0.17282441418715902,0.2041545749853455
429,Python 3.4 Release Schedule,Final,17-Oct-2012,22,1,9,10,0.10590215835788275,0.5686265513260951
453,Explicit bootstrapping of pip in Python installations,Final,10-Aug-2013,22,4,1,5,0.09949849566281962,0.30365307064816516
615,Support for the IANA Time Zone Database in the Standard Library,Final,22-Feb-2020,22,1,2,3,0.07508273260748749,0.4627243929682124
431,Time zone support improvements,Superseded,11-Dec-2012,22,2,1,3,0.06324039887171337,0.6318669501978085
445,Add new APIs to customize Python memory allocators,Final,15-Jun-2013,22,2,0,2,0.057960841501288364,0.9160114102874404
433,Easier suppression of file descriptor inheritance,Superseded,10-Jan-2013,22,1,0,1,0.04795894881928861,0.6798258990170971
446,Make newly created file descriptors non-inheritable,Final,05-Aug-2013,22,1,1,2,0.0313301607981865,0.9686698392018136
447,Add __getdescriptor__ method to metaclass,Deferred,12-Jun-2013,22,1,0,1,0.0313301607981865,1.0
450,Adding A Statistics Module To The Standard Library,Final,01-Aug-2013,22,1,0,1,0.0313301607981865,0.0313301607981865
454,Add a new tracemalloc module to trace Python memory allocations,Final,03-Sep-2013,22,1,1,2,0.0313301607981865,0.33498323144635167
455,Adding a key-transforming dictionary to collections,Rejected,13-Sep-2013,22,1,0,1,0.0313301607981865,0.3663133922445382
477,Backport ensurepip (PEP 453) to Python 2.7,Final,26-Aug-2014,22,0,1,1,0.021328268116186745,0.9373396784036271
711,PyBI: a standard format for distributing Python Binaries,Draft,06-Apr-2023,22,0,1,1,0.021328268116186745,0.3876416603607249
505,None-aware operators,Deferred,18-Sep-2015,23,3,2,5,0.1937306664782762,0.7427111541655022
531,Existence checking operators,Withdrawn,25-Oct-2016,23,2,1,3,0.1370079958598645,0.3621468368378936
532,A circuit breaking protocol and binary operators,Deferred,30-Oct-2016,23,2,4,6,0.13216011431185135,0.494306951149745
335,Overloadable Boolean Operators,Rejected,29-Aug-2004,23,3,0,3,0.08921028267514952,0.2251388409780291
412,Key-Sharing Dictionary,Final,08-Feb-2012,23,2,0,2,0.06199860542835005,0.8654227408802782
510,Specialize functions with guards,Rejected,04-Jan-2016,23,2,0,2,0.058796696041882535,0.9734104048046407
535,Rich comparison chaining,Deferred,12-Nov-2016,23,1,2,3,0.054673536537481034,0.548980487687226
509,Add a private version to dict,Superseded,04-Jan-2016,23,1,2,3,0.04919096788247998,0.9146137087627582
351,The freeze protocol,Rejected,14-Apr-2005,23,2,0,2,0.048625981821094094,0.10933896310752003
416,Add a frozendict builtin type,Rejected,29-Feb-2012,23,1,2,3,0.03412338609106637,0.03412338609106637
603,Adding a frozenmap type to collections,Draft,12-Sep-2019,23,1,0,1,0.03412338609106637,0.7768345402565685
511,API for code transformers,Rejected,04-Jan-2016,23,0,2,2,0.026589595195359566,1.0000000000000002
645,Allow writing optional types as ``x?``,Withdrawn,25-Aug-2020,23,0,1,1,0.026589595195359566,0.06071298128642594
699,Remove private dict version field added in PEP 509,Accepted,03-Oct-2022,23,0,1,1,0.026589595195359566,0.8034241354519281
814,Add frozendict built-in type,Final,12-Nov-2025,23,0,3,3,0.026589595195359566,0.1359285583028796
3102,Keyword-Only Arguments,Final,22-Apr-2006,24,4,0,4,0.2139153680615829,0.9317199006560307
3115,Metaclasses in Python 3000,Final,07-Mar-2007,24,3,1,4,0.10450869384159739,0.5214641499804149
3130,Access to Current Module/Class/Function,Rejected,22-Apr-2007,24,2,0,2,0.07927734933368769,0.10589148139820939
3135,New Super,Final,28-Apr-2007,24,2,2,4,0.06828009934396939,1.0
3113,Removal of Tuple Parameter Unpacking,Final,02-Mar-2007,24,2,1,3,0.06761177208668175,0.34535180154764444
570,Python Positional-Only Parameters,Final,20-Jan-2018,24,1,3,4,0.06485668051612961,0.7178045325944478
422,Simpler customisation of class creation,Withdrawn,05-Jun-2012,24,2,3,5,0.06360630482182107,0.16949778622003048
487,Simpler customisation of class creation,Final,27-Feb-2015,24,2,3,5,0.06360630482182107,0.23310409104185154
367,New Super,Superseded,28-Apr-2007,24,1,2,3,0.05563318840882948,0.5770973383892444
372,Adding an ordered dictionary to collections,Final,15-Jun-2008,24,1,1,2,0.0492363816245521,0.6263337200137965
457,Notation For Positional-Only Parameters,Final,08-Oct-2013,24,1,1,2,0.04498952252665134,0.4169554561388175
520,Preserving Class Attribute Definition Order,Final,07-Jun-2016,24,1,2,3,0.04463593841911119,0.2777400294609627
375,Python 3.1 Release Schedule,Final,08-Feb-2009,24,0,1,1,0.0266141320645217,0.6529478520783182
736,Shorthand syntax for keyword arguments at invocation,Rejected,28-Nov-2023,24,0,1,1,0.0266141320645217,0.0266141320645217
3114,Renaming iterator.next() to iterator.__next__(),Final,04-Mar-2007,24,0,1,1,0.0266141320645217,0.3719659336121662
602,Annual Release Cycle for Python,Active,04-Jun-2019,25,11,3,14,0.2834129221183358,0.8859470087947328
596,Python 3.9 Release Schedule,Final,04-Jun-2019,25,3,3,6,0.14402541450749712,0.4273536516147639
598,Introducing incremental feature releases,Withdrawn,15-Jun-2019,25,2,3,5,0.1122280963719458,0.5579620023749564
719,Python 3.13 Release Schedule,Active,26-May-2023,25,1,1,2,0.09868178360511637,0.2538164667103724
605,A rolling feature release stream for CPython,Rejected,20-Sep-2019,25,2,4,6,0.06374616966194394,0.9680734328449235
614,Relaxing Grammar Restrictions On Decorators,Final,10-Feb-2020,25,1,0,1,0.05918708716438125,0.05918708716438125
616,String methods to remove prefixes and suffixes,Final,19-Mar-2020,25,1,0,1,0.05918708716438125,0.1183741743287625
607,Reducing CPython's Feature Delivery Latency,Final,11-Oct-2019,25,1,2,3,0.031926567155076205,0.9999999999999997
657,Include Fine Grained Error Locations in Tracebacks,Final,08-May-2021,25,1,0,1,0.02951177039689439,0.28332823710726673
664,Python 3.11 Release Schedule,Active,12-Jul-2021,25,1,2,3,0.026191829913193857,0.6025340866763971
693,Python 3.12 Release Schedule,Active,24-May-2022,25,0,1,1,0.018380254388246746,0.4457339060030106
745,Python 3.14 Release Schedule,Active,24-Apr-2024,25,0,1,1,0.018380254388246746,0.13675442871700924
790,Python 3.15 Release Schedule,Active,26-Apr-2025,25,0,1,1,0.018380254388246746,0.5763422567632032
826,Python 3.16 Release Schedule,Active,23-Feb-2026,25,0,1,1,0.018380254388246746,0.9043272631829795
2026,Calendar versioning for Python,Rejected,11-Jun-2024,25,0,2,2,0.018380254388246746,0.155134683105256
211,Adding A New Outer Product Operator,Rejected,15-Jul-2000,26,4,3,7,0.23067138949404084,0.9080399280850544
465,A dedicated infix operator for matrix multiplication,Final,20-Feb-2014,26,5,2,7,0.21214947749232788,0.5908226661423075
225,Elementwise/Objectwise Operators,Rejected,19-Sep-2000,26,3,2,5,0.19509913010602625,0.19509913010602625
209,Multi-dimensional Arrays,Withdrawn,03-Jan-2001,26,1,4,5,0.08654587244870607,0.6773685385910136
207,Rich Comparisons,Final,25-Jul-2000,26,2,0,2,0.07322293978388641,0.33909317886161255
208,Reworking the Coercion Model,Final,04-Dec-2000,26,1,1,2,0.03958000978836709,0.3786731886499797
441,Improving Python ZIP Application Support,Final,30-Mar-2013,26,1,0,1,0.024791073014227068,0.9788110370567543
471,os.scandir() function -- a better and faster directory iterator,Final,30-May-2014,26,1,0,1,0.024791073014227068,0.9540199640425273
485,A Function for testing approximate equality,Final,20-Jan-2015,26,1,0,1,0.024791073014227068,0.2198902031202533
488,Elimination of PYO files,Final,20-Feb-2015,26,1,1,2,0.024791073014227068,0.24468127613448037
203,Augmented Assignments,Final,13-Jul-2000,26,0,1,1,0.02118896294324576,0.26587023907772617
478,Python 3.5 Release Schedule,Final,22-Sep-2014,26,0,5,5,0.02118896294324576,1.0000000000000002
820,PySlot: Unified slot system for the C API,Draft,19-Dec-2025,26,0,1,1,0.02118896294324576,0.9292288910283002
236,Back to the __future__,Final,26-Feb-2001,27,7,4,11,0.2592450550813203,0.713724641858134
5,Guidelines for Language Evolution,Superseded,26-Oct-2000,27,5,0,5,0.12437196495372627,0.2526699703599986
264,Future statements in simulated shells,Final,30-Jul-2001,27,2,1,3,0.10557394839426537,0.45447958677681366
227,Statically Nested Scopes,Final,01-Nov-2000,27,2,1,3,0.09623566802254974,0.12829800540627231
230,Warning Framework,Final,28-Nov-2000,27,2,0,2,0.09623566802254974,0.3489056383825483
565,Show DeprecationWarning in __main__,Final,12-Nov-2017,27,2,0,2,0.05345582258502322,0.8824195026475317
606,Python Compatibility Version,Rejected,18-Oct-2019,27,1,5,6,0.045688743700677235,1.0
238,Changing the Division Operator,Final,11-Mar-2001,27,1,2,3,0.043347284552583354,0.7570719264107173
