PEP,title,status,created,group_id,in-degree_group,out-degree_group,degree_group,pagerank_group,pagerank_cumsum
3119,Introducing Abstract Base Classes,Final,18-Apr-2007,3,3,3,6,0.1323255145297599,0.1323255145297599
358,"The ""bytes"" Object",Final,15-Feb-2006,3,3,2,5,0.1224543883364558,0.2547799028662157
236,Back to the __future__,Final,26-Feb-2001,3,7,4,11,0.0939084896727122,0.348688392538928
3112,Bytes literals in Python 3000,Final,23-Feb-2007,3,1,1,2,0.0633448520897667,0.4120332446286948
3137,Immutable Bytes and Mutable Buffer,Final,26-Sep-2007,3,1,1,2,0.0633448520897667,0.4753780967184615
245,Python Interface Syntax,Rejected,11-Jan-2001,3,3,5,8,0.0632267331621258,0.5386048298805874
3141,A Type Hierarchy for Numbers,Final,23-Apr-2007,3,2,1,3,0.0617035748224661,0.6003084047030536
3124,"Overloading, Generic Functions, Interfaces, and Adaptation",Deferred,28-Apr-2007,3,2,3,5,0.0519975073805828,0.6523059120836364
230,Warning Framework,Final,28-Nov-2000,3,3,0,3,0.0452106816922417,0.6975165937758782
5,Guidelines for Language Evolution,Superseded,26-Oct-2000,3,4,0,4,0.0400669294459519,0.7375835232218301
246,Object Adaptation,Rejected,21-Mar-2001,3,3,1,4,0.0399865203613945,0.7775700435832247
264,Future statements in simulated shells,Final,30-Jul-2001,3,2,1,3,0.0351428809334489,0.8127129245166735
227,Statically Nested Scopes,Final,01-Nov-2000,3,2,1,3,0.0344623098485856,0.8471752343652592
296,Adding a bytes Object Type,Withdrawn,12-Jul-2002,3,2,1,3,0.023313192350012,0.8704884267152713
232,Function Attributes,Final,02-Dec-2000,3,1,0,1,0.0220516650564546,0.8925400917717259
233,Python Online Help,Deferred,11-Dec-2000,3,1,0,1,0.0220516650564546,0.9145917568281806
228,Reworking Python's Numeric Model,Withdrawn,04-Nov-2000,3,1,1,2,0.0151865040675854,0.929778260895766
238,Changing the Division Operator,Final,11-Mar-2001,3,1,3,4,0.0137052730402412,0.9434835339360071
244,The ``directive`` statement,Rejected,20-Mar-2001,3,0,3,3,0.0113032932127985,0.9547868271488058
298,The Locked Buffer Interface,Withdrawn,26-Jul-2002,3,0,1,1,0.0113032932127985,0.9660901203616042
317,Eliminate Implicit Exception Instantiation,Rejected,06-May-2003,3,0,3,3,0.0113032932127985,0.9773934135744028
443,Single-dispatch generic functions,Final,22-May-2013,3,0,3,3,0.0113032932127985,0.9886967067872012
497,A standard mechanism for backward compatibility,Rejected,04-Aug-2015,3,0,4,4,0.0113032932127985,0.9999999999999998
