PEP,title,status,created,group_id,in-degree_group,out-degree_group,degree_group,pagerank_group,pagerank_cumsum
202,List Comprehensions,Final,13-Jul-2000,27,5,0,5,0.2516802576777783,0.2516802576777783
212,Loop Counter Iteration,Rejected,22-Aug-2000,27,4,2,6,0.1487075831258608,0.4003878408036392
279,The enumerate() built-in function,Final,30-Jan-2002,27,2,2,4,0.1332178391346061,0.5336056799382453
201,Lockstep Iteration,Final,13-Jul-2000,27,1,1,2,0.0935277613246269,0.6271334412628723
281,Loop Counter Iteration with range and xrange,Rejected,11-Feb-2002,27,2,2,4,0.0933892758516374,0.7205227171145097
289,Generator Expressions,Final,30-Jan-2002,27,2,1,3,0.0689951562689075,0.7895178733834172
204,Range Literals,Rejected,14-Jul-2000,27,2,1,3,0.0524002915476949,0.8419181649311122
276,Simple Iterator for ints,Rejected,12-Nov-2001,27,1,2,3,0.0367720620834506,0.8786902270145628
274,Dict Comprehensions,Final,25-Oct-2001,27,0,1,1,0.0303274432463592,0.909017670260922
284,Integer for-loops,Rejected,01-Mar-2002,27,0,4,4,0.0303274432463592,0.9393451135072812
323,Copyable Iterators,Deferred,25-Oct-2003,27,0,1,1,0.0303274432463592,0.9696725567536406
3142,"Add a ""while"" clause to generator expressions",Rejected,12-Jan-2009,27,0,2,2,0.0303274432463592,1.0
