PEP,title,status,created,group_id,in-degree_group,out-degree_group,degree_group,pagerank_group,pagerank_cumsum
315,Enhanced While Loop,Rejected,25-Apr-2003,19,1,0,1,0.0963766594097621,0.0963766594097621
540,Add a new UTF-8 Mode,Final,05-Jan-2016,19,4,3,7,0.0923781639721916,0.1887548233819538
548,More Flexible Loop Control,Rejected,05-Sep-2017,19,1,1,2,0.0791242862666177,0.2678791096485716
528,Change Windows console encoding to UTF-8,Final,27-Aug-2016,19,2,0,2,0.0762793399963499,0.3441584496449215
529,Change Windows filesystem encoding to UTF-8,Final,27-Aug-2016,19,2,0,2,0.0762793399963499,0.4204377896412714
538,Coercing the legacy C locale to a UTF-8 based locale,Final,28-Dec-2016,19,3,3,6,0.074060279933394,0.4944980695746654
456,Secure and interchangeable hash algorithm,Final,27-Sep-2013,19,1,0,1,0.0698255028942442,0.5643235724689097
587,Python Initialization Configuration,Final,27-Mar-2019,19,2,4,6,0.0650067156560573,0.629330288124967
553,Built-in breakpoint(),Final,05-Sep-2017,19,2,1,3,0.0588266035527021,0.6881568916776691
432,Restructuring the CPython startup sequence,Withdrawn,28-Dec-2012,19,2,2,4,0.0553127158216116,0.7434696074992808
552,Deterministic pycs,Final,04-Sep-2017,19,2,1,3,0.0478865241949902,0.791356131694271
410,Use decimal.Decimal type for timestamps,Rejected,01-Feb-2012,19,1,0,1,0.0436028628515574,0.8349589945458286
418,"Add monotonic time, performance counter, and process time functions",Final,26-Mar-2012,19,1,0,1,0.0436028628515574,0.878561857397386
564,Add new time functions with nanosecond resolution,Final,16-Oct-2017,19,1,2,3,0.0340726314639641,0.91263448886135
537,Python 3.7 Release Schedule,Final,23-Dec-2016,19,0,5,5,0.0291218370462165,0.9417563259075666
559,Built-in noop(),Rejected,08-Sep-2017,19,0,1,1,0.0291218370462165,0.9708781629537832
741,Python Configuration C API,Final,18-Jan-2024,19,0,2,2,0.0291218370462165,0.9999999999999996
