PEP,title,status,created,group_id,in-degree_group,out-degree_group,degree_group,pagerank_group,pagerank_cumsum
350,Codetags,Rejected,27-Jun-2005,48,0,0,0,,
363,Syntax For Dynamic Attribute Access,Rejected,29-Jan-2007,48,0,0,0,,
365,Adding the pkg_resources module,Rejected,30-Apr-2007,48,0,0,0,,
379,Adding an Assignment Expression,Withdrawn,14-Mar-2009,48,0,0,0,,
389,argparse - New Command Line Parsing Module,Final,25-Sep-2009,48,0,0,0,,
401,BDFL Retirement,April Fool!,01-Apr-2009,48,0,0,0,,
419,Protecting cleanup statements from interruptions,Deferred,06-Apr-2012,48,0,0,0,,
424,A method for exposing a length hint,Final,14-Jul-2012,48,0,0,0,,
430,Migrating to Python 3 as the default online documentation,Final,27-Oct-2012,48,0,0,0,,
434,IDLE Enhancement Exception for All Branches,Active,16-Feb-2013,48,0,0,0,,
473,Adding structured data to built-in exceptions,Rejected,29-Mar-2014,48,0,0,0,,
542,Dot Notation Assignment In Function Header,Rejected,10-Feb-2017,48,0,0,0,,
545,Python Documentation Translations,Active,04-Mar-2017,48,0,0,0,,
555,Context-local variables (contextvars),Withdrawn,06-Sep-2017,48,0,0,0,,
556,Threaded garbage collection,Deferred,08-Sep-2017,48,0,0,0,,
582,Python local packages directory,Rejected,16-May-2018,48,0,0,0,,
583,A Concurrency Memory Model for Python,Withdrawn,22-Mar-2008,48,0,0,0,,
611,The one million limit,Withdrawn,05-Dec-2019,48,0,0,0,,
628,Add ``math.tau``,Final,28-Jun-2011,48,0,0,0,,
648,Extensible customizations of the interpreter at startup,Rejected,30-Dec-2020,48,0,0,0,,
651,Robust Stack Overflow Handling,Rejected,18-Jan-2021,48,0,0,0,,
663,"Standardizing Enum str(), repr(), and format() behaviors",Rejected,30-Jun-2021,48,0,0,0,,
666,Reject Foolish Indentation,Rejected,03-Dec-2001,48,0,0,0,,
679,New assert statement syntax with parentheses,Rejected,07-Jan-2022,48,0,0,0,,
732,The Python Documentation Editorial Board,Active,14-Oct-2023,48,0,0,0,,
754,IEEE 754 Floating Point Special Values,Rejected,28-Mar-2003,48,0,0,0,,
757,C API to import-export Python integers,Final,13-Sep-2024,48,0,0,0,,
758,Allow ``except`` and ``except*`` expressions without parentheses,Final,30-Sep-2024,48,0,0,0,,
768,Safe external debugger interface for CPython,Final,25-Nov-2024,48,0,0,0,,
769,"Add a 'default' keyword argument to 'attrgetter', 'itemgetter' and 'getitem'",Rejected,22-Dec-2024,48,0,0,0,,
782,Add PyBytesWriter C API,Final,27-Mar-2025,48,0,0,0,,
791,math.integer --- submodule for integer-specific mathematics functions,Final,12-May-2025,48,0,0,0,,
794,Import Name Metadata,Accepted,05-Jun-2025,48,0,0,0,,
800,Disjoint bases in the type system,Draft,21-Jul-2025,48,0,0,0,,
801,Reserved,Active,21-Jun-2018,48,0,0,0,,
811,Defining Python Security Response Team membership and responsibilities,Accepted,22-Oct-2025,48,0,0,0,,
813,The Pretty Print Protocol,Draft,07-Nov-2025,48,0,0,0,,
815,Deprecate ``RECORD.jws`` and ``RECORD.p7s``,Final,04-Dec-2025,48,0,0,0,,
822,Dedented Multiline String (d-string),Draft,05-Jan-2026,48,0,0,0,,
3123,Making PyObject_HEAD conform to standard C,Final,27-Apr-2007,48,0,0,0,,
3125,Remove Backslash Continuation,Rejected,29-Apr-2007,48,0,0,0,,
3128,BList: A Faster List-like Type,Rejected,30-Apr-2007,48,0,0,0,,
3132,Extended Iterable Unpacking,Final,30-Apr-2007,48,0,0,0,,
3136,Labeled break and continue,Rejected,30-Jun-2007,48,0,0,0,,
