PEP,title,status,created,group_id,in-degree_group,out-degree_group,degree_group,pagerank_group,pagerank_cumsum
659,Specializing Adaptive Interpreter,Final,13-Apr-2021,34,3,0,3,0.1990177457573803,0.1990177457573803
412,Key-Sharing Dictionary,Final,08-Feb-2012,34,2,0,2,0.1755606956249949,0.3745784413823753
351,The freeze protocol,Rejected,14-Apr-2005,34,2,0,2,0.1164654341001456,0.491043875482521
509,Add a private version to dict,Superseded,04-Jan-2016,34,1,1,2,0.0907522646409497,0.5817961401234707
416,Add a frozendict builtin type,Rejected,29-Feb-2012,34,1,2,3,0.0817301412145805,0.6635262813380512
603,Adding a frozenmap type to collections,Draft,12-Sep-2019,34,1,0,1,0.0817301412145805,0.7452564225526317
699,Remove private dict version field added in PEP 509,Accepted,03-Oct-2022,34,0,2,2,0.063685894361842,0.8089423169144738
707,A simplified signature for __exit__ and __aexit__,Rejected,18-Feb-2023,34,0,1,1,0.063685894361842,0.872628211276316
799,A dedicated ``profiling`` package for organizing Python profiling tools,Accepted,21-Jul-2025,34,0,1,1,0.063685894361842,0.936314105638158
814,Add frozendict built-in type,Final,12-Nov-2025,34,0,3,3,0.063685894361842,1.0
